date;tkr;index;PE;EPSttm;insiderOwn;shsOutstand;perfWeek;marketCap;forwardPE;EPSnextY;insiderTrans;shsFloat;perfMonth;income;PEG;EPSnextQ;instOwn;shortFloat;perfQuarter;sales;PS;EPSthisY;instTrans;shortRatio;perfHalfY;bookSh;PB;EPSnextYprc;ROA;targetPrice;perfYear;cashSh;PC;EPSnext5Y;ROE;Range52W;perfYTD;div;PFCF;EPSpast5Y;ROI;High52W;beta;divPrc;quickRatio;salesPast5Y;grossMargin;low52W;ATR;emp;currentRatio;salesQQ;operMargin;RSI;volatility;optionable;debtEq;EPSQQ;profitMargin;relVolume;prevClose;shortable;LTdebtEq;earnings;payout;avgVolume;price;recom;SMA20;SMA50;SMA200;volume;change
20171224;DY;null;26.9;4.23;3.5;3.057E7;3.15;3.48E9;20.81;5.47;0.0;2.951E7;10.72;1.349E8;2.18;0.33;0.0;18.14;40.21;3.02E9;1.15;26.4;-4.57;9.65;23.52;22.2;5.13;33.72;7.3;114.25;37.17;0.8;142.11;12.33;20.8;73.95 - 115.38;41.85;0.0;25.28;33.9;12.7;-1.29;1.38;0.0;1.4;20.6;20.9;54.01;3.13;14225;3.2;-5.4;7.7;68.62;3.12 2.52;Yes;1.1;-43.1;4.5;0.45;114.4;Yes;1.07;Nov 21 BMO;0.0;554450.0;113.89;1.6;4.69;17.77;23.72;248371;-0.45
20171224;TSE;null;11.38;6.38;0.7;4.375E7;0.07;3.18E9;8.74;8.31;-27.65;4.355E7;0.55;2.892E8;1.93;1.65;0.0;2.33;7.63;4.26000026E9;0.75;145.7;-1.11;2.22;11.0;13.03;5.58;8.75;11.3;80.0;20.78;7.29;9.97;5.89;54.8;57.7 - 75.2;22.51;1.44;46.67;43.9;25.1;-3.39;2.31;1.98;1.8;-9.7;14.3;25.91;1.6;2197;2.6;17.2;10.0;52.83;1.66 2.3;Yes;2.06;-48.2;6.8;0.32;72.95;Yes;2.05;Feb 01 AMC;20.1;457490.0;72.65;2.1;0.89;1.56;7.4;146732;-0.41
20171224;PRA;null;20.92;2.7;2.0;5.272E7;-0.76;2.98E9;27.21;2.08;-1.95;5.241E7;2.91;1.448E8;0.77;0.62;82.3;0.47;12.47;8.858E8;3.37;33.8;0.32;1.4;1.72;34.65;1.63;-0.53;2.9;62.8;7.34;2.26;25.05;27.25;7.9;46.86 - 58.65;8.86;1.24;0.0;-9.5;7.6;-3.57;0.6;2.19;0.0;4.3;0.0;20.67;0.86;965;0.0;-1.5;18.6;55.21;1.78 1.52;Yes;0.22;-14.7;16.3;0.72;56.6;Yes;0.22;Nov 06 AMC;45.7;176310.0;56.55;2.8;-0.2;3.38;4.57;126565;-0.09
20171224;UNF;null;48.32;3.45;1.1;1.998E7;-0.83;3.32999987E9;29.36;5.67;-1.03;1.531E7;6.42;6.98E7;4.83;1.41;0.0;1.62;14.08;1.59E9;2.09;-44.2;0.48;4.41;18.71;71.87;2.32;7.79;3.9;158.0;14.39;17.51;9.51;10.0;4.9;124.85 - 171.8;15.94;0.15;31.16;-6.3;4.5;-3.06;0.74;0.09;4.1;4.8;37.5;33.4;3.15;14000;4.6;10.9;6.9;56.75;1.81 1.89;Yes;0.0;-113.4;4.4;0.73;168.9;Yes;0.0;Jan 17 BMO;4.3;56060.0;166.55;2.7;0.99;4.57;14.58;40864;-1.39
20171224;GRPN;null;0.0;-0.15;1.1;5.6156998E8;-1.52;2.92E9;27.96;0.19;-37.25;3.8712E8;-8.45;-8.45E7;0.0;0.09;55.9;11.13;12.07;2.91000013E9;1.01;-114.8;8.06;5.01;50.72;0.34;15.29;40.91;-5.7;5.33;47.73;1.14;4.57;27.1;-40.8;2.9 - 5.99;56.63;0.0;16.23;20.0;-21.8;-13.19;1.56;0.0;0.8;14.3;45.3;79.31;0.19;8323;0.9;-7.6;-0.4;41.23;2.88 3.49;Yes;1.23;102.6;-3.0;0.58;5.37;Yes;1.09;Jan 31 BMO;0.0;8600000.0;5.2;2.9;-7.16;-1.92;22.63;5017658;-3.17
20171224;FII;null;17.11;2.12;3.3;9.888E7;2.37;3.58999987E9;16.53;2.2;-1.69;9.364E7;15.81;2.074E8;3.49;0.57;89.3;9.17;23.44;1.11E9;3.22;25.0;3.19;11.4;30.91;6.73;5.4;2.66;18.0;29.0;29.83;3.32;10.95;4.9;33.3;24.93 - 36.54;28.5;1.0;65.57;7.0;27.5;-0.55;1.54;2.75;3.3;5.0;97.6;45.77;0.55;1463;3.3;-5.5;30.1;82.31;1.12 1.69;Yes;0.27;4.6;18.6;0.36;36.25;Yes;0.27;Jan 25 AMC;47.1;753170.0;36.34;3.4;6.05;12.49;26.87;267544;0.25
20171224;NEWR;null;0.0;-1.11;0.7;5.425E7;-3.62;3.12E9;257.94;0.22;-50.15;4.223E7;0.09;-5.95E7;0.0;-0.07;87.5;3.07;22.57;3.062E8;10.19;15.3;3.94;3.03;33.24;3.59;16.02;200.0;-17.2;57.64;103.97;4.19;13.72;25.0;-31.2;27.85 - 60.85;103.61;0.0;111.84;-48.5;-33.0;-5.47;0.0;0.0;1.8;86.5;81.3;106.54;1.71;1230;1.8;33.6;-19.7;52.53;2.56 3.01;Yes;0.0;2.4;-19.4;0.65;57.89;Yes;0.0;Nov 07 AMC;0.0;427980.0;57.52;2.1;-0.88;5.19;23.39;276260;-0.64
20171224;NEOG;null;69.27;1.19;0.3;3.739E7;1.33;3.08E9;56.05;1.47;-68.24;3.7E7;-0.18;4.58E7;5.2;0.34;89.3;3.26;11.53;3.732E8;8.27;18.2;1.04;10.22;20.51;12.75;6.47;11.6;8.9;72.25;26.11;4.28;19.28;13.33;9.9;59.51 - 85.89;25.0;0.0;71.4;12.8;9.0;-3.95;1.55;0.0;6.2;14.5;47.5;38.63;2.06;1413;8.1;14.0;17.9;54.3;2.67 2.58;Yes;0.0;19.0;12.3;1.04;82.29;Yes;0.0;Jan 03 BMO;0.0;117910.0;82.5;3.0;0.74;1.87;17.31;122123;0.26
20171224;FULT;null;17.85;1.03;0.4;1.7499E8;0.83;3.2E9;15.76;1.16;-3.63;1.7351E8;1.54;1.799E8;0.0;0.28;66.0;2.82;0.98;6.4690003E8;4.95;9.6;-0.53;5.96;-0.93;12.72;1.44;9.53;0.9;18.86;-4.29;4.26;4.29;-2.3;8.3;16.42 - 19.87;-2.51;0.44;23.21;4.9;18.6;-7.9;1.19;2.4;0.0;-2.8;0.0;11.42;0.49;3500;0.0;13.2;83.0;50.49;2.79 2.84;Yes;0.17;16.5;27.8;0.61;18.5;Yes;0.17;Jan 16 AMC;40.7;820460.0;18.3;3.1;-0.21;0.05;0.85;504340;-1.08
20171224;TUP;null;22.66;2.75;0.4;5.09E7;-3.42;3.17000013E9;12.03;5.18;-21.75;5.068E7;2.41;1.401E8;1.89;1.5;87.6;3.2;3.8;2.26999987E9;1.4;19.6;-1.85;4.02;-11.96;4.65;13.41;8.89;8.4;73.83;17.58;2.63;23.66;12.0;58.9;52.39 - 74.36;18.47;2.72;255.9;4.4;29.1;-16.16;1.78;4.36;0.5;-3.1;67.4;18.99;1.07;13000;1.0;3.4;10.9;48.81;1.82 1.74;Yes;3.38;-36.3;6.2;0.77;61.76;Yes;2.56;Jan 24 BMO;98.3;403600.0;62.34;2.8;-0.49;2.04;-2.63;312065;0.94
20171224;CACI;null;19.95;6.72;0.3;2.43E7;-0.45;3.26E9;18.23;7.36;-9.77;2.427E7;4.85;1.691E8;3.23;1.68;91.3;1.15;-2.4;4.3699999E9;0.75;13.4;-0.09;2.1;8.58;74.91;1.79;6.53;4.3;146.93;7.62;2.76;48.64;6.17;9.6;112.1 - 147.31;7.88;0.0;12.36;1.9;7.0;-8.97;1.56;0.0;1.5;2.9;32.5;19.63;2.21;18600;1.5;1.2;6.8;50.17;1.5 1.53;Yes;0.64;13.3;3.9;0.4;134.7;Yes;0.6;Jan 31 AMC;0.0;132730.0;134.1;1.9;1.41;0.08;4.85;52962;-0.45
20171224;BOX;null;0.0;-1.2;0.5;1.30229992E8;-2.6;2.69000013E9;0.0;-0.21;-83.45;1.1777E8;-12.24;-1.592E8;0.0;-0.08;73.3;4.85;12.79;4.794E8;5.61;28.9;8.89;2.7;7.84;0.2;103.2;53.3;-33.5;25.27;50.66;0.0;0.0;-0.41;-314.0;13.56 - 24.1;48.92;0.0;335.99;-22.5;-101.0;-14.36;0.0;0.0;1.0;80.0;73.0;52.21;0.73;1495;1.0;25.8;-33.0;43.71;2.01 4.3;Yes;3.22;-7.0;-33.2;0.92;20.7;Yes;2.54;Nov 29 AMC;0.0;2120000.0;20.64;1.8;-2.67;-3.61;8.43;1947249;-0.29
20171224;STN;null;34.96;0.79;3.3;1.1503E8;1.29;3.17000013E9;12.36;2.23;0.0;1.1294E8;-1.08;9.01E7;2.46;0.46;79.7;0.37;-2.13;2.69000013E9;1.18;-26.8;1.0;19.31;10.87;12.92;2.13;16.64;2.8;30.5;8.25;1.44;19.15;14.19;6.0;22.25 - 28.9;9.11;0.39;19.29;54.4;6.2;-4.67;1.6;1.42;1.5;17.6;54.0;23.82;0.37;22000;1.5;-2.2;7.9;52.96;0.99 1.28;No;0.44;-6.3;3.4;0.12;27.6;Yes;0.33;Nov 09 BMO;47.0;21370.0;27.55;2.6;1.3;-1.11;4.98;2658;-0.18
20171224;GHC;null;25.22;22.14;0.2;5490000.0;-1.35;3.06E9;0.0;0.0;-12.02;4410000.0;-1.68;1.236E8;1.39;0.0;86.4;0.61;-1.12;2.54999987E9;1.2;219.0;-0.77;1.69;-6.62;464.06;1.2;0.0;2.4;740.0;4.96;166.59;3.35;18.1;4.3;502.25 - 615.85;9.03;5.08;13.63;9.4;8.3;-9.36;0.77;0.91;1.9;-6.8;48.5;11.14;8.89;11300;2.0;5.7;6.7;43.5;1.5 1.51;No;0.2;-25.0;4.2;0.55;562.3;Yes;0.19;Jan 31 BMO;26.0;15860.0;558.2;0.0;-2.29;-1.09;-4.35;8777;-0.73
20171224;FCFS;null;28.96;2.33;2.79;4.635E7;-0.07;3.13000013E9;21.37;3.16;0.0;4.587E7;1.96;1.129E8;0.74;0.84;0.0;2.07;8.77;1.76E9;1.78;-19.9;0.52;3.99;17.57;30.82;2.19;19.58;5.4;69.0;47.28;2.02;33.55;39.36;7.7;39.8 - 68.6;43.83;0.8;23.81;-5.1;4.1;-1.46;0.78;1.18;4.3;16.2;54.1;69.85;1.12;16200;6.6;66.7;10.9;60.39;1.62 1.6;Yes;0.3;0.0;6.4;0.52;67.3;Yes;0.3;Jan 25 BMO;32.6;238100.0;67.6;2.0;0.54;4.5;17.31;123023;0.45
20171224;SLGN;null;22.28;1.31;0.5;1.08E8;-0.41;3.16E9;15.34;1.91;-7.75;7.392E7;3.32;1.472E8;1.65;0.32;69.9;1.98;1.04;3.9E9;0.81;-9.5;1.4;2.99;-7.99;5.64;5.18;16.02;3.5;30.83;14.94;1.84;15.85;13.53;27.7;25.15 - 32.5;14.22;0.36;16.0;-1.5;10.9;-10.06;0.51;1.23;0.7;0.6;15.7;16.21;0.49;9100;1.3;11.2;8.1;55.96;1.83 1.72;Yes;4.99;13.3;3.8;0.51;28.99;Yes;3.96;Jan 24 BMO;26.8;488590.0;29.23;3.1;1.2;1.39;-2.79;251494;0.83
20171224;TPX;null;21.19;3.0;0.9;5.37E7;1.96;3.41000013E9;16.84;3.77;2.99;5.337E7;10.27;1.664E8;1.13;0.83;0.0;17.53;3.42;2.88E9;1.19;187.8;0.96;9.6;22.57;1.56;40.74;16.24;6.1;64.88;-5.16;0.78;81.64;18.7;911.8;39.57 - 70.45;-6.93;0.0;17.56;1.3;15.0;-9.79;1.53;0.0;0.8;17.1;42.5;60.6;1.72;7300;1.1;-12.9;11.3;58.58;2.13 3.04;Yes;20.82;-38.6;5.8;0.56;64.31;Yes;20.03;Feb 01 BMO;0.0;974910.0;63.55;2.5;6.19;5.82;16.15;543847;-1.18
20171224;KOS;null;0.0;-0.41;0.2;3.8474E8;2.07;2.65000013E9;0.0;-0.15;-1.79;3.75989984E8;-13.98;-1.574E8;0.0;-0.07;0.0;7.12;-13.55;5.472E8;4.84;-303.4;-3.77;12.29;12.4;2.59;2.66;48.3;-5.0;9.89;2.38;0.43;16.14;74.4;-14.9;5.53 - 8.62;-1.71;0.0;12.65;-22.79;-11.1;-20.07;1.59;0.0;1.4;-14.2;77.3;24.59;0.25;270;1.7;224.5;-33.2;38.66;2.71 3.59;Yes;1.07;-5.3;-28.8;0.48;6.99;Yes;1.07;Nov 06 BMO;0.0;2180000.0;6.89;2.3;-6.97;-10.34;0.15;1046841;-1.43
20171224;BXMT;null;14.55;2.25;1.0;1.0502E8;-0.27;3.43000013E9;12.5;2.62;-0.87;1.046E8;-0.61;2.131E8;2.91;0.64;57.5;8.54;3.68;5.081E8;6.75;5.1;-0.23;11.46;0.9;26.52;1.23;2.95;2.3;33.14;6.69;0.58;56.08;5.0;8.5;29.76 - 33.08;8.68;2.48;0.0;-53.4;2.8;-1.21;0.71;7.59;0.0;33.6;58.0;9.81;0.34;0;0.0;14.2;42.0;55.44;1.1 0.96;Yes;2.84;-11.8;41.9;1.73;32.51;Yes;0.42;Jan 23 AMC;110.4;778780.0;32.68;2.3;0.49;1.6;4.25;1350574;0.52
20171224;AMCX;null;11.09;5.07;2.62;6.057E7;1.61;3.41000013E9;8.05;6.98;0.0;4.906E7;11.64;3.403E8;1.28;1.51;0.0;17.62;-5.15;2.80999987E9;1.21;-25.5;-0.71;9.44;4.05;0.85;66.14;-0.78;7.4;57.75;6.66;9.12;6.17;8.68;0.0;46.89 - 67.61;7.41;0.0;12.86;15.9;15.6;-16.85;1.09;0.0;2.6;18.3;53.2;19.9;1.61;2029;2.6;2.1;23.6;60.7;2.59 3.12;Yes;57.53;48.9;12.1;0.69;57.17;Yes;57.44;Feb 01 BMO;0.0;916110.0;56.22;2.6;4.35;7.37;-0.38;628068;-1.66
20171224;DM;null;22.43;1.34;27.05;9.929E7;-2.44;2.97000013E9;18.16;1.65;0.0;4.163E7;-4.01;1.793E8;1.55;0.41;60.7;4.85;-13.19;5.466E8;5.44;5.4;5.37;9.84;7.73;20.64;1.45;8.13;2.4;34.46;4.36;0.79;37.74;14.5;8.8;25.1 - 34.85;1.35;1.21;0.0;5.81;7.5;-14.06;0.0;4.04;0.4;0.0;88.1;19.32;0.92;0;0.5;18.7;36.0;36.98;2.82 3.15;Yes;0.39;20.0;32.8;0.61;29.8;Yes;0.23;Jan 29 BMO;64.8;205420.0;29.95;2.4;-4.01;-4.9;-0.24;126290;0.5
20171224;BKH;null;22.47;2.63;0.1;5.299E7;-1.67;3.13000013E9;17.05;3.46;0.0;5.297E7;1.81;1.445E8;5.27;1.04;97.9;9.62;-14.75;1.71E9;1.83;293.2;2.32;9.73;-16.28;31.61;1.87;2.76;2.2;65.43;-4.81;0.25;231.66;4.26;8.7;57.01 - 72.02;-3.78;1.9;0.0;6.3;4.3;-18.05;0.73;3.22;0.5;4.3;0.0;3.53;0.84;2834;0.7;2.5;20.5;44.89;1.5 1.42;Yes;1.99;89.8;8.5;0.89;58.2;Yes;1.85;Feb 01 AMC;64.5;523729.97;59.02;2.4;0.33;-3.52;-11.7;466268;1.41
20171224;HAE;null;811.94;0.07;0.4;5.262E7;1.07;3.08E9;30.88;1.89;-25.34;5.248E7;0.14;4500000.0;97.44;0.44;0.0;2.3;35.95;8.922E8;3.45;53.3;-1.46;2.71;47.44;15.23;3.84;11.29;0.4;51.0;44.77;3.87;15.11;8.33;0.6;36.44 - 58.99;45.42;0.0;24.91;-19.1;-1.7;-0.9;0.98;0.0;1.5;4.0;42.5;60.43;1.12;3107;2.2;2.3;1.4;63.84;1.42 1.87;Yes;0.36;-1.1;0.5;0.3;58.52;Yes;0.22;Nov 07 BMO;0.0;446160.0;58.46;2.6;1.45;9.99;31.93;132743;-0.1
20171224;WBT;null;36.08;0.64;0.1;1.3916E8;2.51;3.19000013E9;24.53;0.93;0.0;1.3866E8;3.11;8.96E7;2.46;0.24;93.5;9.67;1.15;1.46E9;2.19;-50.3;4.21;14.82;21.22;0.32;71.59;22.89;4.9;24.83;27.21;0.92;24.83;14.65;0.0;17.55 - 23.46;18.52;0.0;27.32;0.0;14.1;-2.34;0.0;0.0;0.8;0.0;37.2;30.54;0.41;5500;1.4;-0.9;14.4;66.0;1.87 1.95;Yes;29.48;31.6;6.1;0.46;22.72;Yes;29.38;Nov 06 BMO;0.0;905330.0;22.91;2.2;3.12;4.83;12.13;419140;0.84
20171224;STMP;null;23.91;7.64;1.1;1.712E7;1.93;3.13000013E9;22.28;8.2;-79.56;1.6379999E7;3.4;1.394E8;1.59;2.75;0.0;13.67;-10.97;4.421E8;7.07;8.6;0.0;5.12;20.76;27.29;6.69;-13.29;22.0;244.17;57.73;10.72;17.04;15.0;34.1;100.55 - 233.13;59.31;0.0;17.15;18.9;15.1;-21.65;-0.1;0.0;2.8;29.1;82.8;81.65;5.11;700;2.8;24.3;34.7;48.84;2.77 3.17;Yes;0.29;141.9;31.5;0.31;182.2;Yes;0.27;Feb 01 AMC;0.0;437200.0;182.65;1.7;4.37;-4.06;11.69;136837;0.25
20171224;USM;null;0.0;-3.14;72.88;8.544E7;7.95;3.19000013E9;100.16;0.37;-0.03;1.426E7;3.09;-2.66E8;0.0;-0.02;24.4;2.78;4.47;3.84999987E9;0.83;-80.1;0.15;4.22;-3.16;39.94;0.94;111.8;-3.8;38.0;-13.92;6.41;5.82;40.1;-7.4;32.29 - 46.01;-14.55;0.0;24.94;-22.7;-0.7;-18.8;0.81;0.0;2.1;-1.9;54.1;15.7;0.87;6300;2.2;-5.9;-8.6;60.95;2.43 2.31;Yes;0.48;0.0;-6.9;1.25;36.18;Yes;0.48;Nov 08 BMO;0.0;93790.0;37.36;2.6;3.03;4.17;-0.19;117106;3.26
20171224;ROLL;null;42.83;2.95;3.0;2.367E7;3.98;2.99000013E9;30.63;4.12;-4.89;2.338E7;-0.65;7.1E7;3.89;0.86;99.5;1.46;4.12;6.3509997E8;4.71;9.2;-0.73;4.04;23.84;32.13;3.93;12.25;6.4;124.0;35.69;1.81;69.67;11.0;9.7;87.61 - 139.95;36.05;0.0;29.07;5.9;8.0;-9.77;1.37;0.0;1.6;9.1;37.7;44.13;4.78;1392;4.7;6.8;17.6;52.69;4.48 4.04;Yes;0.29;-20.7;11.2;1.23;125.99;Yes;0.26;Nov 03 BMO;0.0;84400.0;126.27;2.2;0.68;0.81;15.36;103507;0.22
20171224;AVX;null;21.81;0.81;0.1;1.6354E8;0.29;2.88E9;25.04;0.7;0.0;4.649E7;-3.88;1.357E8;2.54;0.18;26.0;2.14;-0.68;1.35E9;2.12;24.0;1.06;5.63;6.16;13.58;1.29;-4.49;5.4;18.0;11.34;7.13;2.47;8.6;6.1;14.73 - 20.22;12.48;0.46;42.22;-3.6;5.2;-13.06;0.86;2.62;6.4;-3.2;22.5;19.31;0.36;10800;8.5;7.7;13.5;44.15;1.55 2.17;Yes;0.0;30.3;10.0;0.66;17.75;Yes;0.0;Jan 24 BMO;54.4;176230.0;17.58;3.0;-0.99;-3.64;1.83;116433;-0.96
20171224;HQY;null;65.68;0.74;1.2;5.923E7;6.34;2.89000013E9;68.35;0.71;-83.64;5.867E7;-4.13;4.55E7;1.56;0.06;0.0;9.54;3.52;2.159E8;13.39;56.0;8.63;11.44;-4.54;5.52;8.84;-2.19;14.3;56.89;20.4;3.8;12.84;42.0;15.1;37.62 - 55.31;20.43;0.0;39.59;49.1;10.5;-11.77;1.78;0.0;13.0;0.0;59.1;29.72;1.88;875;13.0;30.9;24.2;54.1;2.88 4.5;Yes;0.0;73.1;21.1;1.19;48.76;Yes;0.0;Dec 05 AMC;0.0;489320.0;48.8;1.8;1.79;-1.06;3.32;584107;0.08
20171224;OFC;null;42.01;0.69;0.1;1.0863E8;-3.61;3.16E9;28.71;1.01;13.59;1.0857E8;-5.79;6.77E7;5.12;0.36;94.7;10.01;-12.24;5.902E8;5.36;-102.1;1.3;12.31;-18.66;13.62;2.14;29.34;1.8;33.45;-6.67;0.1;290.11;8.2;5.0;28.95 - 36.03;-6.76;1.1;28.7;51.3;1.6;-19.21;0.84;3.78;0.0;3.1;54.7;0.55;0.5;376;0.0;10.5;24.9;33.05;1.93 1.64;Yes;1.4;-16.1;11.5;0.95;29.01;Yes;1.4;Jan 25 AMC;158.6;882970.0;29.11;2.8;-3.7;-6.94;-11.93;842186;0.34
20171224;AVXS;null;0.0;-5.58;5.7;3.198E7;10.34;3.49000013E9;0.0;-6.05;-3.07;2.557E7;13.58;-1.618E8;0.0;-1.64;94.1;15.87;16.58;0.0;0.0;32.5;-1.7;10.93;37.59;12.65;8.63;-1.0;-45.6;115.2;124.22;11.7;9.33;9.7;-49.3;45.33 - 108.27;128.68;0.0;0.0;0.0;0.0;0.81;0.0;0.0;14.0;0.0;0.0;140.76;4.33;70;14.0;0.0;0.0;67.8;4.01 4.45;Yes;0.0;-74.6;0.0;0.78;106.63;Yes;0.0;Nov 09 AMC;0.0;371400.0;109.15;1.9;11.68;9.89;25.68;287838;2.36
20171224;PLNT;null;52.03;0.67;0.02;9.503E7;4.97;3.28999987E9;35.36;0.98;-98.66;7.308E7;11.09;4.72E7;2.77;0.23;0.0;13.53;32.2;4.123E8;7.99;164.6;-1.37;9.99;44.31;-1.36;0.0;19.22;3.9;33.0;73.51;0.98;35.29;18.8;-36.7;18.32 - 34.72;72.39;0.0;34.02;12.7;16.8;-0.2;0.0;0.0;1.6;22.6;55.6;89.14;0.8;963;1.6;12.1;34.3;75.57;2.61 2.48;Yes;0.0;133.5;11.4;0.83;34.65;Yes;0.0;Nov 07 AMC;0.0;989210.0;34.65;1.6;7.35;17.18;42.63;818984;0.0
20171224;SAIC;null;21.17;3.65;0.3;4.32E7;-0.41;3.34E9;19.46;3.97;-34.36;4.213E7;8.98;1.64E8;4.23;0.81;66.9;2.74;19.55;4.3500001E9;0.77;30.6;-0.81;3.31;9.96;7.45;10.38;7.99;8.0;83.0;-8.57;2.89;26.72;5.0;49.1;60.21 - 89.87;-8.83;1.24;23.52;-2.8;14.2;-13.98;1.61;1.6;0.0;-1.2;9.4;28.4;2.15;15500;1.3;2.8;5.9;59.1;2.13 2.88;Yes;3.2;6.4;3.8;0.5;77.28;Yes;3.09;Dec 07 AMC;33.0;349630.0;77.31;2.0;2.49;6.81;6.37;174310;0.04
20171224;LCII;null;22.99;5.61;2.1;2.416E7;-0.54;3.10999987E9;19.09;6.75;-4.89;2.4E7;4.84;1.417E8;1.53;1.15;0.0;5.78;18.48;2.0E9;1.55;72.4;-1.77;9.63;22.07;25.82;4.99;18.28;16.1;130.2;16.98;0.82;157.22;15.0;23.6;86.25 - 132.7;19.58;2.2;202.14;31.2;21.9;-2.9;1.28;1.71;1.0;19.8;23.7;49.39;3.08;7654;2.2;34.5;10.5;54.76;2.22 2.43;Yes;0.08;6.0;7.1;0.49;128.2;Yes;0.08;Feb 01 BMO;31.7;143950.0;128.85;1.3;0.87;4.62;21.7;70650;0.51
20171224;FIG;null;11.34;0.69;9.38;3.88609984E8;0.64;3.06E9;10.09;0.78;0.0;1.9882E8;-0.13;1.832E8;0.0;0.2;73.1;1.38;-1.38;1.17E9;2.61;-16.0;0.17;1.3;-1.87;2.91;2.7;-31.58;4.4;8.04;56.46;1.71;4.59;0.0;16.3;4.78 - 8.05;61.93;0.36;0.0;16.0;21.4;-2.24;1.87;4.57;0.0;5.8;99.3;64.64;0.04;2843;0.0;-1.8;3.1;56.18;0.54 0.52;Yes;0.16;379.2;8.0;0.46;7.86;Yes;0.16;Nov 09;63.2;2100000.0;7.87;3.0;0.34;0.24;-1.04;970863;0.13
20171224;TNET;null;23.15;1.89;0.1;6.905E7;0.65;3.02E9;21.97;1.99;-87.09;6.072E7;-0.82;1.345E8;1.16;0.47;86.8;4.46;31.45;3.24E9;0.93;95.5;2.08;7.17;34.61;1.9;22.99;-0.3;7.1;41.5;65.96;3.82;11.45;20.0;179.0;24.09 - 45.11;70.49;0.0;16.58;78.4;16.4;-3.17;3.03;0.0;1.2;29.5;17.6;81.32;0.96;2600;1.2;6.3;6.5;60.14;2.0 2.28;Yes;3.27;195.7;4.2;0.41;43.59;Yes;2.99;Feb 01 AMC;0.0;377940.0;43.68;3.0;-0.58;7.89;26.67;154942;0.21
20171224;MULE;null;0.0;-0.72;0.6;1.30460008E8;-1.25;2.99000013E9;0.0;-0.4;-71.12;1.886E7;-2.38;-6.8E7;0.0;-0.12;41.0;9.23;14.7;2.631E8;11.37;24.2;30.74;1.16;-12.28;1.86;12.33;2.4;-18.1;29.25;0.0;1.39;16.48;2.3;-49.6;19.4 - 29.0;-7.31;0.0;0.0;0.0;23.0;-20.9;0.0;0.0;1.4;0.0;73.1;18.25;0.67;841;1.4;57.1;-25.5;53.76;2.87 2.81;Yes;0.0;-56.6;-25.8;0.55;22.44;Yes;0.0;Jan 25 AMC;0.0;1500000.0;22.94;1.9;2.38;0.32;-0.52;833580;2.23
20171224;BDN;null;114.87;0.16;0.2;1.7543E8;-1.52;3.18E9;73.19;0.25;-28.73;1.7454E8;4.43;2.81E7;22.97;0.13;0.0;3.35;4.25;5.192E8;6.13;188.6;0.23;3.88;1.97;9.88;1.84;-31.11;1.5;18.6;13.94;0.14;125.85;5.0;3.4;15.63 - 18.69;9.93;0.72;22.66;22.6;-0.2;-2.89;1.0;3.97;0.0;-0.5;60.4;16.12;0.28;363;0.0;-1.0;19.1;59.5;1.81 1.65;Yes;1.09;211.4;11.8;0.55;18.05;Yes;1.09;Jan 17 AMC;182.6;1510000.0;18.15;2.4;2.4;2.83;5.67;833443;0.55
20171224;DKS;null;10.94;2.71;0.7;1.0833E8;2.49;3.21000013E9;12.18;2.44;2.71;8.19E7;4.55;2.977E8;1.49;1.17;98.3;13.08;7.81;8.4099999E9;0.38;-9.5;-5.25;3.03;-24.77;17.76;1.67;-18.1;6.8;28.88;-43.86;1.03;28.75;7.33;15.5;23.88 - 57.7;-44.12;0.68;4.88;4.1;14.4;-48.58;0.57;2.29;0.3;8.7;28.9;24.25;1.06;14600;1.6;7.4;5.3;54.63;2.51 3.68;Yes;0.28;-20.2;3.5;0.67;30.1;Yes;0.28;Nov 14 BMO;24.2;3540000.0;29.67;2.9;0.83;8.09;-17.59;2356403;-1.43
20171224;MTDR;null;15.36;1.97;1.0;1.0975E8;13.43;3.32E9;30.11;1.0;0.54;9.666E7;7.7;1.917E8;0.51;0.21;87.3;14.35;12.97;4.78E8;6.94;87.2;0.6;9.37;47.1;9.03;3.35;48.74;11.3;30.47;20.34;0.18;164.24;30.0;23.0;20.13 - 30.04;17.35;0.0;20.51;-40.7;-13.9;0.63;1.17;0.0;0.6;26.3;73.6;50.17;0.88;165;0.6;43.3;26.8;69.85;3.79 3.12;Yes;0.63;17.5;40.1;0.54;29.92;Yes;0.63;Nov 06 AMC;0.0;1480000.0;30.23;2.1;8.4;11.07;24.25;793269;1.04
20171224;ELLI;null;61.09;1.51;1.0;3.403E7;-0.62;3.14E9;56.55;1.63;-20.46;3.395E7;4.73;5.38E7;4.95;0.25;0.0;11.35;10.1;4.003E8;7.84;59.6;5.66;8.79;-17.98;21.78;4.24;6.46;6.9;102.09;10.45;10.76;8.57;12.33;7.7;79.71 - 114.95;10.23;0.0;38.19;45.7;5.6;-19.76;0.27;0.0;7.7;45.4;63.7;15.72;1.71;1280;7.7;6.6;13.5;55.65;1.95 2.04;Yes;0.0;-1.4;13.4;0.45;93.45;Yes;0.0;Jan 25 AMC;0.0;438230.0;92.24;2.4;2.45;3.88;-4.35;195345;-1.29
